shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
26-A-OB,29.68243,-82.27658,91,10901.97
26-A-OB,29.68283,-82.27652,92,10946.82
26-A-OB,29.683299,-82.276414,93,10999.97
26-A-OB,29.68383,-82.27627,94,11060.63
26-A-OB,29.68408,-82.27623,95,11088.69
26-A-OB,29.68435,-82.27614,96,11119.95
26-A-OB,29.68573,-82.27582,97,11276.48
26-A-OB,29.68582,-82.27583,98,11286.53
26-A-OB,29.6859,-82.27588,99,11296.66
26-A-OB,29.68599,-82.27607,100,11317.56
26-A-OB,29.68604,-82.27629,101,11339.53
26-A-IB,29.68604,-82.27629,1,0
26-A-IB,29.68633,-82.27793,2,161.67
26-A-IB,29.68634,-82.27813,3,181.03
26-A-IB,29.6863,-82.27829,4,197.11
26-A-IB,29.68619,-82.27841,5,213.96
26-A-IB,29.686,-82.27849,6,236.46
26-A-IB,29.68526,-82.27867,7,320.56
26-A-IB,29.68484,-82.27875,8,367.9
26-A-IB,29.68474,-82.27875,9,379.01
26-A-IB,29.6846,-82.27868,10,395.99
26-A-IB,29.68451,-82.27859,11,409.24
26-A-IB,29.68444,-82.27845,12,424.85
26-A-IB,29.68438,-82.2781,13,459.31
26-A-IB,29.68441,-82.2774,14,527.02
26-A-IB,29.68437,-82.2771,15,556.34
26-A-IB,29.68416,-82.27675,16,597.43
26-A-IB,29.68404,-82.27664,17,614.48
26-A-IB,29.68376,-82.27652,18,647.71
26-A-IB,29.68335,-82.27641,19,694.52
26-A-IB,29.68319,-82.27643,20,712.41
26-A-IB,29.68277,-82.27653,21,760.1
26-A-IB,29.68243,-82.27658,22,798.22
26-A-IB,29.68152,-82.27657,23,899.41
26-A-IB,29.680616,-82.27654,24,999.97
26-A-IB,29.67986,-82.27651,25,1084.09
26-A-IB,29.67923,-82.27652,26,1154.14
26-A-IB,29.67907,-82.27655,27,1172.17
26-A-IB,29.67863,-82.27675,28,1224.77
26-A-IB,29.682193,-82.283648,29,2000.04
26-A-IB,29.68358,-82.28635,30,2303.22
26-A-IB,29.68406,-82.28724,31,2404.42
26-A-IB,29.68494,-82.28899,32,2599.75
26-A-IB,29.68509,-82.28925,33,2629.9
26-A-IB,29.68607,-82.29114,34,2842.52
26-A-IB,29.68656,-82.29213,35,2952.59
26-A-IB,29.686753,-82.292568,36,3000.03
26-A-IB,29.68711,-82.29345,37,3094.03
26-A-IB,29.68747,-82.29448,38,3201.28
26-A-IB,29.68782,-82.29576,39,3330.9
26-A-IB,29.68802,-82.29666,40,3420.64
26-A-IB,29.68811,-82.29715,41,3469.02
26-A-IB,29.68821,-82.29781,42,3533.74
26-A-IB,29.68835,-82.29922,43,3670.83
26-A-IB,29.68838,-82.29992,44,3738.53
26-A-IB,29.688404,-82.302627,45,4000.04
26-A-IB,29.68842,-82.30578,46,4304.62
26-A-IB,29.68829,-82.30577,47,4319.11
26-A-IB,29.68501,-82.3058,48,4683.84
26-A-IB,29.68473,-82.30579,49,4714.99
26-A-IB,29.682167,-82.3058,50,4999.98
26-A-IB,29.673173,-82.30584,51,6000.08
26-A-IB,29.67067,-82.30582,52,6278.4
26-A-IB,29.67031,-82.30583,53,6318.44
26-A-IB,29.6665,-82.30582,54,6742.1
26-A-IB,29.666486,-82.30315,55,7000.08
26-A-IB,29.66648,-82.30185,56,7125.68
26-A-IB,29.66356,-82.30383,57,7502.54
26-A-IB,29.66306,-82.30284,58,7613.18
26-A-IB,29.66288,-82.30256,59,7646.84
26-A-IB,29.66278,-82.30245,60,7662.22
26-A-IB,29.66215,-82.30191,61,7749.57
26-A-IB,29.66211,-82.30189,62,7754.42
26-A-IB,29.66199,-82.30175,63,7773.42
26-A-IB,29.66189,-82.30153,64,7797.41
26-A-IB,29.66187,-82.30141,65,7809.21
26-A-IB,29.66185,-82.29998,66,7947.4
26-A-IB,29.66179,-82.29993,67,7955.64
26-A-IB,29.66176,-82.29988,68,7961.51
26-A-IB,29.66162,-82.29987,69,7977.11
26-A-IB,29.66155,-82.29983,70,7985.8
26-A-IB,29.661422,-82.299839,71,8000.06
26-A-IB,29.66112,-82.29986,72,8033.7
26-A-IB,29.65921,-82.29985,73,8246.09
26-A-IB,29.65918,-82.30182,74,8436.47
26-A-IB,29.65922,-82.30329,75,8578.58
26-A-IB,29.65921,-82.30528,76,8770.87
26-A-IB,29.65923,-82.30584,77,8825.03
26-A-IB,29.6593,-82.30633,78,8873.01
26-A-IB,29.65931,-82.30658,79,8897.19
26-A-IB,29.6592,-82.30658,80,8909.42
26-A-IB,29.658493,-82.307046,81,9000.02
26-A-IB,29.65639,-82.30846,82,9270.85
26-A-IB,29.6563,-82.30859,83,9286.92
26-A-IB,29.65323,-82.31067,84,9683.06
26-A-IB,29.65262,-82.31106,85,9760.66
26-A-IB,29.65198,-82.31142,86,9839.87
26-A-IB,29.65179,-82.31148,87,9861.78
26-A-IB,29.65142,-82.31153,88,9903.2
26-A-IB,29.65098,-82.31155,89,9952.16
26-A-IB,29.65055,-82.311541,90,9999.99
26-A-IB,29.65002,-82.31154,91,10058.92
26-A-IB,29.64824,-82.31159,92,10256.91
26-A-IB,29.64824,-82.31157,93,10258.84
26-A-IB,29.64822,-82.31211,94,10311.07
26-A-IB,29.64821,-82.31388,95,10482.12
26-A-IB,29.64823,-82.3151,96,10600.04
26-A-IB,29.64822,-82.31649,97,10734.37
26-A-IB,29.648239,-82.319239,98,11000.03
26-A-IB,29.64825,-82.31972,99,11046.53
26-A-IB,29.64839,-82.32072,100,11144.42
26-A-IB,29.64839,-82.32235,101,11301.93
26-A-IB,29.64659,-82.32233,102,11502.09
26-A-IB,29.64657,-82.32258,103,11526.36
26-A-IB,29.64622,-82.32258,104,11565.27
26-A-IB,29.64564,-82.32255,105,11629.83
26-A-IB,29.64554,-82.32264,106,11643.95
26-B-OB,29.64556,-82.3226,1,0
26-B-OB,29.64556,-82.3228,2,19.33
26-B-OB,29.64644,-82.3228,3,117.18
26-B-OB,29.64643,-82.3225,4,146.19
26-B-OB,29.64648,-82.32233,5,163.54
26-B-OB,29.64713,-82.32235,6,235.84
26-B-OB,29.64771,-82.32231,7,300.45
26-B-OB,29.64839,-82.32235,8,376.16
26-B-OB,29.64839,-82.32072,9,533.68
26-B-OB,29.64825,-82.31972,10,631.56
26-B-OB,29.64823,-82.31908,11,693.45
26-B-OB,29.64824,-82.3188,12,720.53
26-B-OB,29.648222,-82.315908,13,1000.01
26-B-OB,29.64823,-82.3151,14,1078.1
26-B-OB,29.64821,-82.31388,15,1196.02
26-B-OB,29.64822,-82.31211,16,1367.07
26-B-OB,29.64824,-82.31145,17,1430.89
26-B-OB,29.65013,-82.3114,18,1641.1
26-B-OB,29.65098,-82.3114,19,1735.62
26-B-OB,29.65149,-82.31135,20,1792.53
26-B-OB,29.65187,-82.31129,21,1835.18
26-B-OB,29.65203,-82.31124,22,1853.62
26-B-OB,29.65247,-82.31101,23,1907.36
26-B-OB,29.653207,-82.310563,24,1999.99
26-B-OB,29.65624,-82.3085,25,2391.76
26-B-OB,29.65639,-82.30846,26,2408.88
26-B-OB,29.65776,-82.30753,27,2585.75
26-B-OB,29.6592,-82.30658,28,2770.32
26-B-OB,29.65931,-82.30645,29,2787.85
26-B-OB,29.65923,-82.30584,30,2847.46
26-B-OB,29.65921,-82.30528,31,2901.61
26-B-OB,29.65921,-82.304262,32,2999.98
26-B-OB,29.65922,-82.30329,33,3093.91
26-B-OB,29.65918,-82.30213,34,3206.08
26-B-OB,29.65921,-82.29985,35,3426.42
26-B-OB,29.66112,-82.29986,36,3638.8
26-B-OB,29.66155,-82.29983,37,3686.7
26-B-OB,29.66163,-82.2998,38,3696.06
26-B-OB,29.66176,-82.29978,39,3710.64
26-B-OB,29.6618,-82.2997,40,3719.56
26-B-OB,29.66186,-82.29966,41,3727.27
26-B-OB,29.66194,-82.29966,42,3736.17
26-B-OB,29.66201,-82.2997,43,3744.86
26-B-OB,29.66205,-82.2998,44,3755.49
26-B-OB,29.66205,-82.29986,45,3761.29
26-B-OB,29.66203,-82.29991,46,3766.61
26-B-OB,29.66195,-82.29998,47,3777.79
26-B-OB,29.66196,-82.30145,48,3919.83
26-B-OB,29.66202,-82.30163,49,3938.46
26-B-OB,29.66212,-82.30178,50,3956.72
26-B-OB,29.662443,-82.30203,51,4000.01
26-B-OB,29.66288,-82.30239,52,4059.77
26-B-OB,29.66297,-82.3025,53,4074.36
26-B-OB,29.66307,-82.30265,54,4092.63
26-B-OB,29.66346,-82.30341,55,4177.91
26-B-OB,29.66376,-82.30355,56,4213.91
26-B-OB,29.66648,-82.3017,57,4565.23
26-B-OB,29.6665,-82.3034,58,4729.5
26-B-OB,29.66648,-82.3049,59,4874.45
26-B-OB,29.6665,-82.30582,60,4963.37
26-B-OB,29.666829,-82.30582,61,4999.95
26-B-OB,29.66984,-82.30583,62,5334.76
26-B-OB,29.67067,-82.30582,63,5427.05
26-B-OB,29.67295,-82.30584,64,5680.59
26-B-OB,29.675823,-82.30583,65,6000.05
26-B-OB,29.68057,-82.3058,66,6527.9
26-B-OB,29.684816,-82.305793,67,7000.04
26-B-OB,29.68829,-82.30577,68,7386.33
26-B-OB,29.68826,-82.3018,69,7769.84
26-B-OB,29.68827,-82.30122,70,7825.88
26-B-OB,29.68825,-82.30004,71,7939.89
26-B-OB,29.68822,-82.299419,72,7999.97
26-B-OB,29.68813,-82.29831,73,8107.57
26-B-OB,29.68798,-82.29722,74,8214.17
26-B-OB,29.68789,-82.2967,75,8265.39
26-B-OB,29.68766,-82.29565,76,8369.99
26-B-OB,29.68737,-82.29459,77,8477.35
26-B-OB,29.68717,-82.29398,78,8540.33
26-B-OB,29.68681,-82.29304,79,8639.57
26-B-OB,29.68645,-82.29221,80,8729.18
26-B-OB,29.68626,-82.2918,81,8774.07
26-B-OB,29.685224,-82.289788,82,9000.01
26-B-OB,29.68498,-82.28932,83,9052.73
26-B-OB,29.68483,-82.28907,84,9082.08
26-B-OB,29.68349,-82.28644,85,9376.62
26-B-OB,29.68298,-82.28548,86,9485.32
26-B-OB,29.680619,-82.280898,87,9999.96
26-B-OB,29.67906,-82.27788,88,10339.16
26-B-OB,29.67895,-82.2777,89,10360.42
26-B-OB,29.67832,-82.27643,90,10501.71
26-B-OB,29.67716,-82.2742,91,10752.81
26-B-OB,29.676044,-82.271987,92,11000.01
26-B-OB,29.67586,-82.27161,93,11041.78
26-B-OB,29.67579,-82.27141,94,11062.61
26-B-OB,29.67459,-82.26908,95,11324.29
26-B-OB,29.67445,-82.26877,96,11358.05
26-B-OB,29.67411,-82.26782,97,11457.31
26-B-OB,29.67404,-82.26767,98,11473.76
26-B-OB,29.6739,-82.26713,99,11528.2
26-B-OB,29.67376,-82.26642,100,11598.54
26-B-OB,29.67371,-82.26601,101,11638.54
26-B-OB,29.67363,-82.26504,102,11732.68
26-B-OB,29.67361,-82.26405,103,11828.35
26-B-OB,29.67337,-82.26404,104,11855.06
26-B-OB,29.67321,-82.26407,105,11873.08
26-B-OB,29.67309,-82.26413,106,11887.63
26-B-OB,29.67299,-82.26421,107,11901.17
26-B-OB,29.67285,-82.2645,108,11933.22
26-B-OB,29.67276,-82.26452,109,11943.42
26-B-OB,29.67265,-82.2645,110,11955.8
26-B-OB,29.67256,-82.26445,111,11966.91
26-B-OB,29.67237,-82.26429,112,11993.09
26-B-OB,29.672355,-82.264221,113,11999.96
26-B-OB,29.67234,-82.26397,114,12024.27
26-B-OB,29.67236,-82.26382,115,12038.93
26-B-OB,29.67245,-82.2637,116,12054.25
26-B-OB,29.67258,-82.2636,117,12071.63
26-B-OB,29.67265,-82.26357,118,12079.94
26-B-OB,29.6727,-82.26357,119,12085.5
26-B-OB,29.67286,-82.26362,120,12103.93
26-B-OB,29.67298,-82.26385,121,12129.85
26-B-OB,29.67307,-82.26392,122,12141.93
26-B-OB,29.67337,-82.26404,123,12177.25
26-B-OB,29.67368,-82.26405,124,12211.73
26-B-OB,29.67369,-82.26498,125,12301.59
26-B-OB,29.67376,-82.26589,126,12389.85
26-B-OB,29.6738,-82.26623,127,12423.0
26-B-OB,29.67393,-82.267,128,12498.78
26-B-OB,29.67411,-82.26782,129,12580.49
26-B-OB,29.67445,-82.26877,130,12679.76
26-B-OB,29.67459,-82.26908,131,12713.51
26-B-OB,29.67579,-82.27141,132,12975.19
26-B-OB,29.675921,-82.271617,133,12999.93
26-B-OB,29.67623,-82.27218,134,13064.27
26-B-OB,29.67793,-82.27548,135,13434.9
26-B-OB,29.67863,-82.27675,136,13580.2
26-B-OB,29.67907,-82.27655,137,13632.81
26-B-OB,29.67923,-82.27652,138,13650.83
26-B-OB,29.67986,-82.27651,139,13720.89
26-B-OB,29.68152,-82.27657,140,13905.57
26-B-OB,29.682369,-82.276576,141,13999.97
26-B-OB,29.68277,-82.27653,142,14044.78
26-B-OB,29.68319,-82.27643,143,14092.47
26-B-OB,29.68335,-82.27641,144,14110.37
26-B-OB,29.68383,-82.27627,145,14165.43
26-B-OB,29.68408,-82.27623,146,14193.5
26-B-OB,29.68435,-82.27614,147,14224.75
26-B-OB,29.68573,-82.27582,148,14381.28
26-B-OB,29.68582,-82.27583,149,14391.34
26-B-OB,29.6859,-82.27588,150,14401.46
26-B-OB,29.68593,-82.27593,151,14407.33
26-B-OB,29.686,-82.2761,152,14425.5
26-B-OB,29.68608,-82.27651,153,14466.1
13-A-IB,29.658,-82.3371,1,0
13-A-IB,29.65753,-82.3371,2,52.26
13-A-IB,29.65755,-82.33918,3,253.26
13-A-IB,29.65573,-82.33921,4,455.66
13-A-IB,29.65566,-82.33928,5,465.97
13-A-IB,29.65369,-82.33929,6,685.02
13-A-IB,29.65313,-82.33931,7,747.32
13-A-IB,29.65211,-82.33938,8,860.94
13-A-IB,29.651,-82.33939,9,984.37
13-A-IB,29.65087,-82.339329,10,999.99
13-A-IB,29.65083,-82.33931,11,1004.8
13-A-IB,29.6502,-82.33933,12,1074.88
13-A-IB,29.64845,-82.33933,13,1269.47
13-A-IB,29.64838,-82.33937,14,1278.16
13-A-IB,29.64808,-82.33938,15,1311.53
13-A-IB,29.64597,-82.33938,16,1546.15
13-A-IB,29.6457,-82.33932,17,1576.73
13-A-IB,29.6449,-82.33932,18,1665.69
13-A-IB,29.64482,-82.33994,19,1726.26
13-A-IB,29.64485,-82.3401,20,1742.08
13-A-IB,29.64485,-82.34097,21,1826.15
13-A-IB,29.64481,-82.34115,22,1844.11
13-A-IB,29.64483,-82.342762,23,1999.91
13-A-IB,29.64483,-82.34351,24,2072.2
13-A-IB,29.64335,-82.34351,25,2236.77
13-A-IB,29.64243,-82.34365,26,2339.96
13-A-IB,29.64176,-82.34377,27,2415.35
13-A-IB,29.64168,-82.34377,28,2424.25
13-A-IB,29.6416,-82.34374,29,2433.6
13-A-IB,29.64138,-82.34355,30,2464.19
13-A-IB,29.64109,-82.3434,31,2499.55
13-A-IB,29.64136,-82.34274,32,2570.05
13-A-IB,29.64105,-82.34256,33,2608.66
13-A-IB,29.64096,-82.34253,34,2619.08
13-A-IB,29.64058,-82.34232,35,2665.95
13-A-IB,29.64052,-82.34227,36,2674.19
13-A-IB,29.64013,-82.34204,37,2722.92
13-A-IB,29.63965,-82.34179,38,2781.51
13-A-IB,29.63986,-82.34137,39,2828.34
13-A-IB,29.6401,-82.34098,40,2874.52
13-A-IB,29.64024,-82.34079,41,2898.59
13-A-IB,29.64053,-82.34044,42,2945.32
13-A-IB,29.64091,-82.340104,43,2998.62
13-A-IB,29.6413,-82.33981,44,3050.46
13-A-IB,29.64132,-82.3396,45,3070.88
13-A-IB,29.64129,-82.33952,46,3079.3
13-A-IB,29.64117,-82.33939,47,3097.63
13-A-IB,29.64069,-82.33938,48,3151.01
13-A-IB,29.64016,-82.33932,49,3210.23
13-A-IB,29.63977,-82.33931,50,3253.6
13-A-IB,29.63753,-82.33931,51,3502.68
13-A-IB,29.63646,-82.33935,52,3621.72
13-A-IB,29.63632,-82.33944,53,3639.55
13-A-IB,29.63309,-82.339438,54,3998.71
13-A-IB,29.62622,-82.33942,55,4762.62
13-A-IB,29.624932,-82.339443,56,4905.86
13-A-IB,29.624099,-82.339501,57,4998.65
13-A-IB,29.62381,-82.33953,58,5030.91
13-A-IB,29.62248,-82.33974,59,5180.19
13-A-IB,29.62232,-82.33975,60,5198.01
13-A-IB,29.62056,-82.34001,61,5395.32
13-A-IB,29.61518,-82.340824,62,5998.7
13-A-IB,29.61306,-82.34114,63,6236.4
13-A-IB,29.61146,-82.3414,64,6416.08
13-A-IB,29.61095,-82.3415,65,6473.61
13-A-IB,29.60975,-82.3417,66,6608.43
13-A-IB,29.60747,-82.34204,67,6864.08
13-A-OB,29.60794,-82.34197,1,0
13-A-OB,29.60694,-82.34211,2,112.02
13-A-OB,29.60627,-82.34218,3,186.82
13-A-OB,29.60627,-82.34197,4,207.13
13-A-OB,29.6069,-82.34192,5,277.34
13-A-OB,29.61092,-82.34132,6,728.1
13-A-OB,29.61265,-82.34103,7,922.5
13-A-OB,29.613342,-82.340932,8,1000.02
13-A-OB,29.61475,-82.34071,9,1158.05
13-A-OB,29.622261,-82.339599,10,2000.11
13-A-OB,29.62412,-82.33933,11,2208.45
13-A-OB,29.62498,-82.33927,12,2304.26
13-A-OB,29.631231,-82.33927,13,2999.33
13-A-OB,29.63633,-82.33927,14,3566.32
13-A-OB,29.63646,-82.33935,15,3582.71
13-A-OB,29.63753,-82.33931,16,3701.75
13-A-OB,29.640206,-82.339314,17,3999.31
13-A-OB,29.64052,-82.33927,18,4034.48
13-A-OB,29.64089,-82.33925,19,4075.67
13-A-OB,29.64195,-82.33925,20,4193.54
13-A-OB,29.64191,-82.33947,21,4215.26
13-A-OB,29.64184,-82.33955,22,4226.23
13-A-OB,29.64166,-82.33971,23,4251.52
13-A-OB,29.64117,-82.34001,24,4313.24
13-A-OB,29.6409,-82.34023,25,4350.03
13-A-OB,29.64075,-82.34036,26,4370.91
13-A-OB,29.6406,-82.34052,27,4393.66
13-A-OB,29.64031,-82.34086,28,4439.7
13-A-OB,29.63994,-82.34144,29,4509.23
13-A-OB,29.63975,-82.34184,30,4553.28
13-A-OB,29.64013,-82.34204,31,4599.75
13-A-OB,29.64052,-82.34227,32,4648.48
13-A-OB,29.64058,-82.34232,33,4656.72
13-A-OB,29.64096,-82.34253,34,4703.59
13-A-OB,29.64105,-82.34256,35,4714.01
13-A-OB,29.64136,-82.34274,36,4752.62
13-A-OB,29.64109,-82.3434,37,4823.12
13-A-OB,29.64138,-82.34355,38,4858.47
13-A-OB,29.6416,-82.34374,39,4889.06
13-A-OB,29.64168,-82.34377,40,4898.42
13-A-OB,29.64176,-82.34377,41,4907.31
13-A-OB,29.642574,-82.343629,42,4998.85
13-A-OB,29.64335,-82.34351,43,5085.9
13-A-OB,29.64483,-82.34351,44,5250.47
13-A-OB,29.64482,-82.34131,45,5463.08
13-A-OB,29.64481,-82.34115,46,5478.58
13-A-OB,29.64477,-82.34097,47,5496.53
13-A-OB,29.64476,-82.3402,48,5570.96
13-A-OB,29.64482,-82.33994,49,5596.95
13-A-OB,29.6449,-82.33932,50,5657.53
13-A-OB,29.6457,-82.33932,51,5746.48
13-A-OB,29.64596,-82.33927,52,5775.79
13-A-OB,29.647961,-82.33927,53,5998.3
13-A-OB,29.648366,-82.33927,54,6043.33
13-A-OB,29.64845,-82.33933,55,6054.32
13-A-OB,29.6502,-82.33933,56,6248.91
13-A-OB,29.65071,-82.33932,57,6305.63
13-A-OB,29.65102,-82.33927,58,6340.44
13-A-OB,29.6522,-82.33926,59,6471.65
13-A-OB,29.65342,-82.33918,60,6607.53
13-A-OB,29.65566,-82.33917,61,6856.61
13-A-OB,29.65573,-82.33921,62,6865.3
13-A-OB,29.656926,-82.339195,63,6998.3
13-A-OB,29.65755,-82.33918,64,7067.7
13-A-OB,29.65757,-82.34463,65,7594.33
13-A-OB,29.6594,-82.34463,66,7797.81
13-A-OB,29.659392,-82.342556,67,7998.22
13-A-OB,29.65938,-82.34101,68,8147.61
13-A-OB,29.65922,-82.33986,69,8260.14
13-A-OB,29.65919,-82.33934,70,8310.5
13-A-OB,29.65919,-82.33873,71,8369.44
13-A-OB,29.6592,-82.33843,72,8398.45
13-A-OB,29.6594,-82.33714,73,8525.07
13-A-OB,29.65858,-82.33708,74,8616.43
13-A-OB,29.65787,-82.3371,75,8695.4
43-A-IB,29.67953,-82.4319,1,0
43-A-IB,29.67953,-82.43199,2,8.69
43-A-IB,29.67946,-82.43207,3,19.66
43-A-IB,29.67912,-82.43209,4,57.52
43-A-IB,29.67902,-82.43205,5,69.29
43-A-IB,29.67881,-82.43179,6,103.59
43-A-IB,29.67878,-82.43175,7,108.69
43-A-IB,29.67875,-82.43162,8,121.69
43-A-IB,29.67786,-82.43161,9,220.65
43-A-IB,29.67785,-82.43033,10,344.32
43-A-IB,29.68031,-82.43032,11,617.86
43-A-IB,29.68042,-82.43028,12,630.69
43-A-IB,29.68078,-82.43027,13,670.73
43-A-IB,29.68167,-82.43028,14,769.7
43-A-IB,29.683741,-82.43027,15,999.98
43-A-IB,29.68447,-82.43028,16,1081.05
43-A-IB,29.68504,-82.43026,17,1144.46
43-A-IB,29.68588,-82.43026,18,1237.86
43-A-IB,29.68684,-82.43027,19,1344.62
43-A-IB,29.68696,-82.43029,20,1358.1
43-A-IB,29.68876,-82.43028,21,1558.25
43-A-IB,29.68873,-82.425707,22,2000.01
43-A-IB,29.6887,-82.42228,23,2331.07
43-A-IB,29.68871,-82.415355,24,3000.01
43-A-IB,29.6887,-82.41182,25,3341.49
43-A-IB,29.68872,-82.40731,26,3777.15
43-A-IB,29.688703,-82.405003,27,4000.01
43-A-IB,29.68861,-82.39782,28,4693.95
43-A-IB,29.6886,-82.394652,29,4999.98
43-A-IB,29.68859,-82.38895,30,5550.79
43-A-IB,29.6882,-82.38893,31,5594.19
43-A-IB,29.68798,-82.38894,32,5618.68
43-A-IB,29.68737,-82.38893,33,5686.51
43-A-IB,29.68687,-82.38895,34,5742.14
43-A-IB,29.684551,-82.38895,35,6000.0
43-A-IB,29.67604,-82.38898,36,6946.39
43-A-IB,29.675558,-82.388971,37,6999.99
43-A-IB,29.666565,-82.389012,38,7999.98
43-A-IB,29.66455,-82.38902,39,8224.03
43-A-IB,29.66307,-82.38905,40,8388.63
43-A-IB,29.66076,-82.38907,41,8645.5
43-A-IB,29.66039,-82.38909,42,8686.68
43-A-IB,29.65973,-82.38914,43,8760.23
43-A-IB,29.6596,-82.3892,44,8775.81
43-A-IB,29.65877,-82.38927,45,8868.35
43-A-IB,29.65805,-82.38943,46,8949.88
43-A-IB,29.657616,-82.38957,47,9000.0
43-A-IB,29.6572,-82.38975,48,9049.42
43-A-IB,29.65589,-82.39038,49,9207.3
43-A-IB,29.65578,-82.39041,50,9219.87
43-A-IB,29.65436,-82.38654,51,9625.8
43-A-IB,29.65375,-82.38493,52,9795.52
43-A-IB,29.65305,-82.382973,53,10000.02
43-A-IB,29.6524,-82.38122,54,10184.19
43-A-IB,29.65209,-82.38033,55,10276.84
43-A-IB,29.65198,-82.37996,56,10314.63
43-A-IB,29.65189,-82.37958,57,10352.69
43-A-IB,29.65179,-82.37889,58,10420.29
43-A-IB,29.65176,-82.37825,59,10482.23
43-A-IB,29.65183,-82.37659,60,10642.83
43-A-IB,29.65184,-82.37564,61,10734.64
43-A-IB,29.65187,-82.37479,62,10816.84
43-A-IB,29.6519,-82.37429,63,10865.27
43-A-IB,29.652023,-82.372903,64,11000.0
43-A-IB,29.65218,-82.37104,65,11180.87
43-A-IB,29.65217,-82.37092,66,11192.52
43-A-IB,29.65222,-82.36966,67,11314.41
43-A-IB,29.65226,-82.36636,68,11633.33
43-A-IB,29.65225,-82.36556,69,11710.64
43-A-IB,29.65219,-82.36518,70,11747.96
43-A-IB,29.65203,-82.3644,71,11825.41
43-A-IB,29.65201,-82.36366,72,11896.95
43-A-IB,29.652008,-82.362593,73,12000.06
43-A-IB,29.652,-82.36107,74,12147.24
43-A-IB,29.65224,-82.35986,75,12267.17
43-A-IB,29.65222,-82.35885,76,12364.8
43-A-IB,29.6521,-82.35649,77,12593.24
43-A-IB,29.65208,-82.35584,78,12656.09
43-A-IB,29.65204,-82.35565,79,12674.98
43-A-IB,29.65204,-82.35324,80,12907.87
43-A-IB,29.652023,-82.352286,81,13000.08
43-A-IB,29.65203,-82.35151,82,13075.07
43-A-IB,29.65206,-82.35084,83,13139.9
43-A-IB,29.6521,-82.35069,84,13155.06
43-A-IB,29.6521,-82.34966,85,13254.59
43-A-IB,29.65208,-82.3486,86,13357.05
43-A-IB,29.65209,-82.34795,87,13419.87
43-A-IB,29.65203,-82.34789,88,13428.71
43-A-IB,29.652014,-82.341978,89,14000.01
43-A-IB,29.65202,-82.3412,90,14075.19
43-A-IB,29.65208,-82.34102,91,14093.82
43-A-IB,29.65209,-82.34089,92,14106.43
43-A-IB,29.65206,-82.34027,93,14166.44
43-A-IB,29.65206,-82.33939,94,14251.48
43-A-IB,29.65179,-82.3394,95,14281.52
43-A-IB,29.65099,-82.33939,96,14370.48
43-A-IB,29.65086,-82.33933,97,14386.05
43-A-IB,29.6492,-82.33933,98,14570.64
43-A-IB,29.64914,-82.33938,99,14578.87
43-A-IB,29.645372,-82.33938,100,14997.86
43-A-IB,29.645371,-82.339357,101,15000.08
43-A-IB,29.64537,-82.33932,102,15003.66
43-A-IB,29.6449,-82.33932,103,15055.92
43-A-IB,29.64482,-82.33994,104,15116.49
43-A-IB,29.64485,-82.3401,105,15132.31
43-A-IB,29.64485,-82.34097,106,15216.39
43-A-IB,29.64481,-82.34115,107,15234.34
43-A-IB,29.64483,-82.34351,108,15462.43
43-A-IB,29.64335,-82.34351,109,15626.99
43-A-IB,29.64243,-82.34365,110,15730.19
43-A-IB,29.64176,-82.34377,111,15805.58
43-A-IB,29.64168,-82.34377,112,15814.48
43-A-IB,29.6416,-82.34374,113,15823.83
43-A-IB,29.64138,-82.34355,114,15854.42
43-A-IB,29.64109,-82.3434,115,15889.78
43-A-IB,29.64136,-82.34274,116,15960.27
43-A-IB,29.641039,-82.342559,117,16000.02
43-A-IB,29.64096,-82.34253,118,16009.24
43-A-IB,29.64058,-82.34232,119,16056.12
43-A-IB,29.64052,-82.34227,120,16064.36
43-A-IB,29.64013,-82.34204,121,16113.09
43-A-IB,29.63975,-82.34184,122,16159.55
43-A-IB,29.63969,-82.34196,123,16172.93
43-A-IB,29.63891,-82.34417,124,16403.46
43-A-OB,29.63898,-82.34398,1,0
43-A-OB,29.63826,-82.34603,2,213.69
43-A-OB,29.63834,-82.34607,3,223.39
43-A-OB,29.63858,-82.34617,4,251.77
43-A-OB,29.63876,-82.34621,5,272.16
43-A-OB,29.63894,-82.34621,6,292.17
43-A-OB,29.6397,-82.34612,7,377.13
43-A-OB,29.64024,-82.34615,8,437.24
43-A-OB,29.64043,-82.34611,9,458.72
43-A-OB,29.6405,-82.34611,10,466.5
43-A-OB,29.64149,-82.34624,11,577.3
43-A-OB,29.64166,-82.34627,12,596.42
43-A-OB,29.64189,-82.34634,13,622.88
43-A-OB,29.64254,-82.3467,14,703.09
43-A-OB,29.64283,-82.34682,15,737.36
43-A-OB,29.64318,-82.34691,16,777.24
43-A-OB,29.64342,-82.34693,17,804.0
43-A-OB,29.64365,-82.34694,18,829.59
43-A-OB,29.64484,-82.34693,19,961.92
43-A-OB,29.64484,-82.346534,20,1000.19
43-A-OB,29.64482,-82.34131,21,1505.04
43-A-OB,29.64481,-82.34115,22,1520.54
43-A-OB,29.64477,-82.34097,23,1538.5
43-A-OB,29.64476,-82.3402,24,1612.92
43-A-OB,29.64482,-82.33994,25,1638.92
43-A-OB,29.6449,-82.33932,26,1699.49
